"name","type","location"
"stanttdtagdigimguc01m-prvtendpt-uc-m.nic.981f556e-5f54-4641-8591-978f7c8b80ed","microsoft.network/networkinterfaces","centralus"
"stanttdtagdigsqlwituc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagdigsqlwituc01p-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagdigsqlwituc01p-prvtendpt-uc-p.nic.55d3fd62-dfa6-4f45-8840-e47f10bdffcf","microsoft.network/networkinterfaces","centralus"
"stanttdtagdocgenuc01d","microsoft.storage/storageaccounts","centralus"
"stanttdtagdocgenuc01d-f321ae23-79f6-4235-9845-27206e49fae5","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdocgenuc01d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdtagdocgenuc01d-prvtendpt-uc-d.nic.5153f2af-adc6-45ad-bb07-218211a72366","microsoft.network/networkinterfaces","centralus"
"stanttdtagdocgenuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdtagdocgenuc01m-bc343482-6168-4b19-85a3-0f88cffde9ff","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdocgenuc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagdocgenuc01m-prvtendpt-uc-m.nic.58504988-03f0-4bda-a6f7-b1d5772d6a40","microsoft.network/networkinterfaces","centralus"
"stanttdtagdocgenuc02d","microsoft.storage/storageaccounts","centralus"
"stanttdtagdocgenuc02d-e95b5b10-5d62-4e3c-adbe-943eb2c24bae","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagdocgenuc02d-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"stanttdtagdocgenuc02d-prvtendpt-uc-d.nic.49a9c36b-d1b7-4004-9365-0760e1c5b79f","microsoft.network/networkinterfaces","centralus"
"stanttdtagintmartuc01m","microsoft.storage/storageaccounts","centralus"
"stanttdtagintmartuc01m-e9f1c301-5bb5-4f21-8b2f-2c818ad1e533","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagintmartuc01m-file-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagintmartuc01m-file-prvtendpt-uc-m.nic.852fac3e-b843-407a-b47c-b65e08466d9b","microsoft.network/networkinterfaces","centralus"
"stanttdtagintmartuc01m-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagintmartuc01m-prvtendpt-uc-m.nic.7e47c131-2e8c-44e4-9e72-b27670ceef5d","microsoft.network/networkinterfaces","centralus"
"stanttdtagintmartuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdtagintmartuc01u-f1994998-906a-4dee-8880-cf1414e99827","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagintmartuc01u-file-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagintmartuc01u-file-prvtendpt-uc-m.nic.40e473e1-eb13-479a-bae0-22d15e163188","microsoft.network/networkinterfaces","centralus"
"stanttdtagintmartuc01u-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stanttdtagintmartuc01u-prvtendpt-uc-m.nic.498ef6a6-bda4-414d-8364-0efacb0793d0","microsoft.network/networkinterfaces","centralus"
"stanttdtagintmartuc02np-prvtendpt-uc-np","microsoft.network/privateendpoints","centralus"
"stanttdtagintmartuc02np-prvtendpt-uc-np.nic.80b23fb1-dd5e-428f-a57b-a3506b47efa3","microsoft.network/networkinterfaces","centralus"
"stanttdtagmtsadlsuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagmtsadlsuc01p-3c9609ee-a9af-4101-beb4-30e3935246b7","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagmtsadlsuc01p-dfs-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagmtsadlsuc01p-dfs-prvtendpt-uc-p.nic.f2ad4957-b22f-4d15-93a5-a9a9fadae1e4","microsoft.network/networkinterfaces","centralus"
"stanttdtagrsvcacheuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagrsvcacheuc01p-prvtendpt02-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagrsvcacheuc01p-prvtendpt02-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"stanttdtagrsvcacheuc01p-queue-prvtendpt-uc-.nic.31238278-d001-4dde-9ca9-1e9a2b17cf8a","microsoft.network/networkinterfaces","centralus"
"stanttdtagrsvcacheuc01p-queue-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagsmartcommuc01p","microsoft.storage/storageaccounts","centralus"
"stanttdtagsmartcommuc01p-42e9c340-3a9d-41f5-9446-cb3f3852824e","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagsmartcommuc01u","microsoft.storage/storageaccounts","centralus"
"stanttdtagsmartcommuc01u-0f41474e-bebb-47b1-98f4-9a394821fe03","microsoft.eventgrid/systemtopics","centralus"
"stanttdtagsmartcommuc01u-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagsmartcommuc01u-prvtendpt-uc-p.nic.8c3db91d-8555-49c8-aa6b-d98a79c6460a","microsoft.network/networkinterfaces","centralus"
"stanttdtagsmartcommuc01u-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdtagsmartcommuc01u-prvtendpt-uc-u.nic.a0423529-2579-447f-b6f3-ac26c0d100b3","microsoft.network/networkinterfaces","centralus"
"stanttdtagsmartcommuc01u-queue-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"stanttdtagsmartcommuc01u-queue-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"stanttdtagsmartcommuc01u-queue-prvtendpt-uc.nic.1cbee51c-92f4-4d09-bb89-9695d64ef385","microsoft.network/networkinterfaces","centralus"
"stanttdtagsmartcommuc01u-queue-prvtendpt-uc.nic.8f8c42a4-c620-4ad3-9176-409604f3deca","microsoft.network/networkinterfaces","centralus"
"stanttdvmrestue2","microsoft.storage/storageaccounts","eastus2"
"stanttdvmrestue2-f0c5f11d-9d8a-4693-b5b3-d6c5438da7dc","microsoft.eventgrid/systemtopics","eastus2"
"stevlprodmonitor","microsoft.storage/storageaccounts","centralus"
"stevlprodmonitor-0059b93b-df58-486b-9a82-7737c477bb8c","microsoft.eventgrid/systemtopics","centralus"
"stgevlrepos","microsoft.storage/storageaccounts","centralus"
"stgevlrepos-9efe81ab-faf0-4e88-b48e-8a14c0fcbcbb","microsoft.eventgrid/systemtopics","centralus"
"stgidpsmartcommdev","microsoft.storage/storageaccounts","centralus"
"stgidpsmartcommdev-fa30ec99-301a-4970-907b-f91e5e762a24","microsoft.eventgrid/systemtopics","centralus"
"stgidpsmartcommdev-file-prvtendpt","microsoft.network/privateendpoints","centralus"
"stgidpsmartcommdev-file-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stgidpsmartcommdev-prvtendpt","microsoft.network/privateendpoints","centralus"
"stgidpsmartcommdev-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stgidpsmartcommdev-queue-prvtendpt","microsoft.network/privateendpoints","centralus"
"stgidpsmartcommdev-queue-prvtendpt-nic","microsoft.network/networkinterfaces","centralus"
"stgidpsmartcommqa","microsoft.storage/storageaccounts","centralus"
"stgidpsmartcommqa-9b16698a-bd20-4d63-bdac-3598982f688d","microsoft.eventgrid/systemtopics","centralus"
"stgidpsmartcommqa-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"stgidpsmartcommqa-prvtendpt-uc-m-nic","microsoft.network/networkinterfaces","centralus"
"stgidpsmartcommqa-queue-privateendpt","microsoft.network/privateendpoints","centralus"
"stgidpsmartcommqa-queue-privateendpt-nic","microsoft.network/networkinterfaces","centralus"
"stgshellcentralus","microsoft.storage/storageaccounts","centralus"
"stgshellcentralus-c85a654a-838a-4eb9-85cb-2d2d39dd0781","microsoft.eventgrid/systemtopics","centralus"
"storage-sync-alert-group","microsoft.insights/actiongroups","global"
"svb-nttd-evl-dtcc-uc-01m","microsoft.servicebus/namespaces","centralus"
"svb-nttd-evl-dtcc-uc-01u","microsoft.servicebus/namespaces","centralus"
"svb-nttd-fng-ods-uc-01d","microsoft.servicebus/namespaces","centralus"
"svb-nttd-fng-ods-uc-01m","microsoft.servicebus/namespaces","centralus"
"svb-nttd-pr-ems-ods-uc-01d","microsoft.servicebus/namespaces","centralus"
"svb-nttd-sre-azapps-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"svb-nttd-sre-azapps-prvtendpt-uc-p.nic.bfa6de41-c009-4e2a-acf4-61a779f15eb9","microsoft.network/networkinterfaces","centralus"
"svb-nttd-sre-azapps-uc-01d","microsoft.servicebus/namespaces","centralus"
"svb-nttd-sre-azapps-uc-01m","microsoft.servicebus/namespaces","centralus"
"svb-nttd-sre-azapps-uc-01p","microsoft.servicebus/namespaces","centralus"
"svb-nttd-sre-azapps-uc-01u","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-d","microsoft.network/privateendpoints","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-d.nic.6bb98dc1-88df-41ad-8ae9-a40009be4051","microsoft.network/networkinterfaces","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-m","microsoft.network/privateendpoints","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-m.nic.31bb8d30-6756-4461-9923-1ed0f4a8d501","microsoft.network/networkinterfaces","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-p.nic.bff940dc-9c3e-419d-a4b9-20ef7cd461b4","microsoft.network/networkinterfaces","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"svb-nttd-tag-azapps-prvtendpt-uc-u.nic.1a866043-a5f9-4b28-8165-fb8563ace1b3","microsoft.network/networkinterfaces","centralus"
"svb-nttd-tag-azapps-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"svb-nttd-tag-azapps-prvtendpt-ue2-dr.nic.d67c9011-7a20-45fd-9ca8-7366e09345f5","microsoft.network/networkinterfaces","eastus2"
"svb-nttd-tag-azapps-uc-01d","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-azapps-uc-01m","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-azapps-uc-01p","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-azapps-uc-01u","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-azapps-ue2-01dr","microsoft.servicebus/namespaces","eastus2"
"svb-nttd-tag-azappsdr-prvtendpt-uc-p","microsoft.network/privateendpoints","centralus"
"svb-nttd-tag-azappsdr-prvtendpt-uc-p-nic","microsoft.network/networkinterfaces","centralus"
"svb-nttd-tag-azappsprod-prvtendpt-ue2-dr","microsoft.network/privateendpoints","eastus2"
"svb-nttd-tag-azappsprod-prvtendpt-ue2-dr-nic","microsoft.network/networkinterfaces","eastus2"
"svb-nttd-tag-docgen-uc-01d","microsoft.servicebus/namespaces","centralus"
"svb-nttd-tag-ods-uc-01u","microsoft.servicebus/namespaces","centralus"
"temp-nsg-ue2-dr-i","microsoft.network/networksecuritygroups","eastus2"
"temp-prod-dr","microsoft.network/privatednszones/virtualnetworklinks","global"
"temp-prod-dr","microsoft.network/privatednszones/virtualnetworklinks","global"
"tm-nttd-evl-agent","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-customer","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-digapim","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-digimagingapi","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-odsidsrv","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-odspsgp","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-evl-portalssvc","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-tag-azappsapim","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-tag-dremio","microsoft.network/trafficmanagerprofiles","global"
"tm-nttd-tag-test01","microsoft.web/sites","centralus"
"tm-nttd-tag-test01-prvtendpt-uc-u","microsoft.network/privateendpoints","centralus"
"tm-nttd-tag-test01-prvtendpt-uc-u.nic.d212301f-6d97-40bd-84e2-8c4381fd6fdf","microsoft.network/networkinterfaces","centralus"
"tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","global"
"tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","global"
"tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","global"
"tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","global"
"tmqfu6364fhtw","microsoft.network/privatednszones/virtualnetworklinks","global"
"udr-appgw_10.160.2.224_27","microsoft.network/routetables","centralus"
"udr-pan-mgmt_10.160.255.0_24","microsoft.network/routetables","centralus"
"udr-pan-trust_10.160.1.0_24","microsoft.network/routetables","centralus"
"udr-pan-untrust_10.160.0.0_24","microsoft.network/routetables","centralus"
"udr-test-centralus","microsoft.network/routetables","centralus"
"udr-vng_10.160.200.0_27","microsoft.network/routetables","centralus"
"unity-catalog-access-connector","microsoft.databricks/accessconnectors","eastus2"
"unity-catalog-access-connector","microsoft.databricks/accessconnectors","centralus"
"vmatagpaloalto01p","microsoft.compute/virtualmachines","centralus"
"vmatagpaloalto01p","microsoft.compute/virtualmachines","eastus2"
"vmatagpaloalto01p CPU threshold 70 percent","microsoft.insights/metricalerts","global"
"vmatagpaloalto01p CPU threshold 75 percent","microsoft.insights/metricalerts","global"
"vmatagpaloalto01p CPU threshold 75 percent - Copy","microsoft.insights/metricalerts","global"
"vmatagpaloalto01p health issue","microsoft.insights/activitylogalerts","global"
"vmatagpaloalto01p-eth0","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto01p-eth0","microsoft.network/networkinterfaces","eastus2"
"vmatagpaloalto01p-eth1","microsoft.network/networkinterfaces","eastus2"
"vmatagpaloalto01p-eth1","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto01p-eth2","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto01p-eth2","microsoft.network/networkinterfaces","eastus2"
"vmatagpaloalto01p-eth3","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto01p-eth3","microsoft.network/networkinterfaces","eastus2"
"vmatagpaloalto01p-osdisk","microsoft.compute/disks","centralus"
"vmatagpaloalto01p-osdisk","microsoft.compute/disks","eastus2"
"vmatagpaloalto02p","microsoft.compute/virtualmachines","centralus"
"vmatagpaloalto02p CPU threshold 70 percent","microsoft.insights/metricalerts","global"
"vmatagpaloalto02p CPU threshold 75 percent","microsoft.insights/metricalerts","global"
"vmatagpaloalto02p health issue","microsoft.insights/activitylogalerts","global"
"vmatagpaloalto02p-eth0","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto02p-eth1","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto02p-eth2","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto02p-eth3","microsoft.network/networkinterfaces","centralus"
"vmatagpaloalto02p-osdisk","microsoft.compute/disks","centralus"
"vmlazdagent01d","microsoft.compute/virtualmachines","centralus"
"vmlazdagent01d-nic01","microsoft.network/networkinterfaces","centralus"
"vmlazdagent01d-osdisk_04_07_2024","microsoft.compute/disks","centralus"
"vmlazdagent01m","microsoft.compute/virtualmachines","centralus"
"vmlazdagent01m-nic01","microsoft.network/networkinterfaces","centralus"
"vmlazdagent01m-osdisk","microsoft.compute/disks","centralus"
"vmlazdagent01p","microsoft.compute/virtualmachines","centralus"
"vmlazdagent01p-nic01","microsoft.network/networkinterfaces","centralus"
"vmlazdagent01p-osdisk","microsoft.compute/disks","centralus"
"vmlazdagent01p-osdisk-ASRReplica","microsoft.compute/disks","eastus2"
"vmlazdagent01u","microsoft.compute/virtualmachines","centralus"
"vmlazdagent01u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlazdagent01u-osdisk","microsoft.compute/disks","centralus"
"vmlevldremcec1u","microsoft.compute/virtualmachines","centralus"
"vmlevldremcec1u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlevldremcec1u-osdisk","microsoft.compute/disks","centralus"
"vmlevldremcee1u","microsoft.compute/virtualmachines","centralus"
"vmlevldremcee1u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlevldremcee1u-osdisk","microsoft.compute/disks","centralus"
"vmlevldremcee2u","microsoft.compute/virtualmachines","centralus"
"vmlevldremcee2u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlevldremcee2u-osdisk","microsoft.compute/disks","centralus"
"vmlevldremenc1p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene1p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene2p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene3p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene3u-osdisk_05_10_2025","microsoft.compute/snapshots","centralus"
"vmlevldremene4p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene5p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlevldremene6p Inbound Network Traffic Alert","microsoft.insights/metricalerts","global"
"vmlfngazagt01d","microsoft.compute/virtualmachines","centralus"
"vmlfngazagt01d-nic01","microsoft.network/networkinterfaces","centralus"
"vmlfngazagt01d-osdisk","microsoft.compute/disks","centralus"
"vmlintmartuc01m","microsoft.compute/virtualmachines","centralus"
"vmlintmartuc01m-datadisk01","microsoft.compute/disks","centralus"
"vmlintmartuc01m-nic01","microsoft.network/networkinterfaces","centralus"
"vmlintmartuc01m-osdisk","microsoft.compute/disks","centralus"
"vmlintmartuc01u","microsoft.compute/virtualmachines","centralus"
"vmlintmartuc01u-datadisk01","microsoft.compute/disks","centralus"
"vmlintmartuc01u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlintmartuc01u-osdisk","microsoft.compute/disks","centralus"
"vmlintmartuc02u","microsoft.compute/virtualmachines","centralus"
"vmlintmartuc02u-datadisk01","microsoft.compute/disks","centralus"
"vmlintmartuc02u-nic01","microsoft.network/networkinterfaces","centralus"
"vmlintmartuc02u-osdisk","microsoft.compute/disks","centralus"
"vmllsptp1auc01d","microsoft.compute/virtualmachines","centralus"
"vmllsptp1auc01d-datadisk01","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk02","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk03","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk04","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk05","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk06","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk07","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-datadisk08","microsoft.compute/disks","centralus"
"vmllsptp1auc01d-nic01","microsoft.network/networkinterfaces","centralus"
"vmllsptp1auc01d-osdisk","microsoft.compute/disks","centralus"
"vmllsscheduc01d","microsoft.compute/virtualmachines","centralus"
"vmllsscheduc01d-datadisk01","microsoft.compute/disks","centralus"
"vmllsscheduc01d-nic01","microsoft.network/networkinterfaces","centralus"
"vmllsscheduc01d-osdisk","microsoft.compute/disks","centralus"
"vmltagscnx01dr","microsoft.compute/virtualmachines","eastus2"
"vmltagscnx01dr-datadisk01","microsoft.compute/disks","eastus2"
"vmltagscnx01dr-datadisk01_04_18_2025","microsoft.compute/snapshots","eastus2"
"vmltagscnx01dr-nic01","microsoft.network/networkinterfaces","eastus2"
"vmltagscnx01dr-osdisk","microsoft.compute/disks","eastus2"
"vmltagscnx01dr-osdisk_04_18_2025","microsoft.compute/snapshots","eastus2"
"vmtagscnx01p","microsoft.compute/virtualmachines","centralus"
"vmtagscnx01p-datadisk01","microsoft.compute/disks","centralus"
"vmtagscnx01p-datadisk01_04_15_2025","microsoft.compute/snapshots","centralus"
"vmtagscnx01p-datadisk01_20-05-2025","microsoft.compute/snapshots","centralus"
"vmtagscnx01p-nic01","microsoft.network/networkinterfaces","centralus"
"vmtagscnx01p-osdisk","microsoft.compute/disks","centralus"
"vmtagscnx01p-osdisk_04_15_2025","microsoft.compute/snapshots","centralus"
"vmwbkrstest01p","microsoft.compute/virtualmachines","centralus"
"vmwbkrstest01p-nic01","microsoft.network/networkinterfaces","centralus"
"vmwbkrstest01p-osdisk","microsoft.compute/disks","centralus"
"vmwcrdbtue201p","microsoft.compute/virtualmachines","eastus2"
"vmwcrdbtue201p-nic01","microsoft.network/networkinterfaces","eastus2"
"vmwcrdbtue201p-osdisk","microsoft.compute/disks","eastus2"
"vmwdigfs01m","microsoft.compute/virtualmachines","centralus"
"vmwdigfs01m-datadisk01","microsoft.compute/disks","centralus"
"vmwdigfs01m-datadisk02","microsoft.compute/disks","centralus"
"vmwdigfs01m-nic01","microsoft.network/networkinterfaces","centralus"
"vmwdigfs01m-osdisk","microsoft.compute/disks","centralus"
"vmwdigfs01p","microsoft.compute/virtualmachines","centralus"
"vmwdigfs01p-datadisk01","microsoft.compute/disks","centralus"
"vmwdigfs01p-datadisk02","microsoft.compute/disks","centralus"
"vmwdigfs01p-datadisk03","microsoft.compute/disks","centralus"
"vmwdigfs01p-nic01","microsoft.network/networkinterfaces","centralus"
